var1,var2
10240,-17
10240,-17
8192,-19
7168,-20
5120,-22
4096,-23
3072,-24
1024,-26
1024,-26
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
0,-27
1024,-26
0,-27
0,-27
