var1,var2
0x24ede63a01b003b,10000
0x34ede65503f0036,10000
0x34ede65503f005c,10000
0x24ede63a01b0062,10000
0x14ed93111f20020,10000
0x24ed93119420033,10000
0x24ed9311942002a,10000
0x34ed9ac1c1e002b,10000
0x34ed9ac1c1e0033,10000
0x14ed93111f20068,20000
0x34ed9ac1c1e0065,20000
0x34ed9ac1c1e007f,10000
0x24ed9311942008e,10000
0x14ed93111f2009f,10000
0x34ed9ac1c1e008f,10000
0x24ed931194200ad,10000
0x14ed93111f200d2,10000
0x34edfaa9c22000d,10000
0x24edfaa87170002,10000
0x24edfaa87170010,10000
0x34edfaa9c220022,10000
0x14edfaa86f6002a,10000
0x14edfaa86f60031,10000
0x24ee30a54f50017,10000
0x24ee30a54f5001d,10000
0x24ee30a54f50025,10000
0x24ee30a54f50027,10000
0x14ee3e057ed002a,10000
0x34ee30a5c53002a,10000
0x14f1724a6e80011,10000
0x14f3fdae8ba0002,10000
0x24f3fdaf738000a,10000
0x14f3fdae8ba0017,10000
0x14f3fdae8ba000c,10000
0x24f3fdaf7380008,10000
0x24f4a631df90002,10000
0x34f4a63146b0048,10000
0x24f4a631df90029,10000
0x14f05578bd80006,10000
0x14f05578bd8000f,10000
