var1,var2,var3,var4
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
0673dd71-34c5-4fbb-86c4-40623fbe45b4,/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,1,0
