var1,var2,var3
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,example.android.notepad/com.example.android.notepad.NoteEditor
,com,example.android.notepad/com.example.android.notepad.NoteEditor
,com,example.android.notepad/com.example.android.notepad.NoteEditor
,com,example.android.notepad/com.example.android.notepad.NoteEditor
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity
,com,tencent.mm/com.tencent.mm.ui.LauncherUI
,com,tencent.mm/com.tencent.mm.ui.LauncherUI
